danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.46,0.698,0,-8.1,1,0.0357,0.228,0.727,0.108,0.535,148.025,audio_features,5zcoT8xpQkfZTyXE3I3met,spotify:track:5zcoT8xpQkfZTyXE3I3met,https://api.spotify.com/v1/tracks/5zcoT8xpQkfZTyXE3I3met,https://api.spotify.com/v1/audio-analysis/5zcoT8xpQkfZTyXE3I3met,266292,4
0.678,0.286,2,-15.893,1,0.0277,0.881,0.472,0.112,0.28,107.545,audio_features,1YjdHcqZr2EBn8BhfvY6Yv,spotify:track:1YjdHcqZr2EBn8BhfvY6Yv,https://api.spotify.com/v1/tracks/1YjdHcqZr2EBn8BhfvY6Yv,https://api.spotify.com/v1/audio-analysis/1YjdHcqZr2EBn8BhfvY6Yv,226425,4
0.671,0.699,1,-7.866,1,0.0324,0.595,0.588,0.176,0.452,112.796,audio_features,1C9t8whBQcIDcI3mwmmFhp,spotify:track:1C9t8whBQcIDcI3mwmmFhp,https://api.spotify.com/v1/tracks/1C9t8whBQcIDcI3mwmmFhp,https://api.spotify.com/v1/audio-analysis/1C9t8whBQcIDcI3mwmmFhp,183281,4
0.614,0.467,11,-8.169,1,0.0325,0.63,0.914,0.107,0.621,172.056,audio_features,11jVwuYeBw2luAjh7hVARA,spotify:track:11jVwuYeBw2luAjh7hVARA,https://api.spotify.com/v1/tracks/11jVwuYeBw2luAjh7hVARA,https://api.spotify.com/v1/audio-analysis/11jVwuYeBw2luAjh7hVARA,153692,4
0.4,0.151,5,-14.911,1,0.0402,0.958,0.485,0.109,0.129,81.129,audio_features,3aqRGsFxRD8pzgBmMyr3KA,spotify:track:3aqRGsFxRD8pzgBmMyr3KA,https://api.spotify.com/v1/tracks/3aqRGsFxRD8pzgBmMyr3KA,https://api.spotify.com/v1/audio-analysis/3aqRGsFxRD8pzgBmMyr3KA,196693,4
0.447,0.612,0,-8.126,1,0.0271,0.289,0.939,0.0844,0.618,145.059,audio_features,7IfnIN7ghcfhBVZ965Ymhy,spotify:track:7IfnIN7ghcfhBVZ965Ymhy,https://api.spotify.com/v1/tracks/7IfnIN7ghcfhBVZ965Ymhy,https://api.spotify.com/v1/audio-analysis/7IfnIN7ghcfhBVZ965Ymhy,222806,4
0.583,0.293,4,-14.522,0,0.0366,0.77,0.0183,0.0914,0.145,131.948,audio_features,6wzbsVJ4qH3pdzYqm8hVXk,spotify:track:6wzbsVJ4qH3pdzYqm8hVXk,https://api.spotify.com/v1/tracks/6wzbsVJ4qH3pdzYqm8hVXk,https://api.spotify.com/v1/audio-analysis/6wzbsVJ4qH3pdzYqm8hVXk,222920,4
0.745,0.129,8,-22.249,1,0.177,0.206,6.84e-05,0.111,0.276,119.403,audio_features,3EFdRbqFYHbujrtYpSuOSK,spotify:track:3EFdRbqFYHbujrtYpSuOSK,https://api.spotify.com/v1/tracks/3EFdRbqFYHbujrtYpSuOSK,https://api.spotify.com/v1/audio-analysis/3EFdRbqFYHbujrtYpSuOSK,210629,4
0.584,0.151,11,-14.161,1,0.0337,0.912,0.698,0.109,0.286,127.076,audio_features,6IGq3RtjQ7o25MvImbKzRQ,spotify:track:6IGq3RtjQ7o25MvImbKzRQ,https://api.spotify.com/v1/tracks/6IGq3RtjQ7o25MvImbKzRQ,https://api.spotify.com/v1/audio-analysis/6IGq3RtjQ7o25MvImbKzRQ,211500,4
0.574,0.274,9,-13.553,1,0.0286,0.0111,0.786,0.123,0.111,125.652,audio_features,5Q6Xzp25aXYxNJ4B6vBkcf,spotify:track:5Q6Xzp25aXYxNJ4B6vBkcf,https://api.spotify.com/v1/tracks/5Q6Xzp25aXYxNJ4B6vBkcf,https://api.spotify.com/v1/audio-analysis/5Q6Xzp25aXYxNJ4B6vBkcf,202320,4
0.601,0.578,11,-8.395,1,0.0321,0.298,1.18e-06,0.141,0.658,167.905,audio_features,5oWKno5u18A4tw6RbBIJTV,spotify:track:5oWKno5u18A4tw6RbBIJTV,https://api.spotify.com/v1/tracks/5oWKno5u18A4tw6RbBIJTV,https://api.spotify.com/v1/audio-analysis/5oWKno5u18A4tw6RbBIJTV,232920,4
0.191,0.953,7,-2.295,1,0.0997,0.0224,0.000501,0.397,0.2,142.097,audio_features,7IG7KVhmTolIzRB7ZbiuNN,spotify:track:7IG7KVhmTolIzRB7ZbiuNN,https://api.spotify.com/v1/tracks/7IG7KVhmTolIzRB7ZbiuNN,https://api.spotify.com/v1/audio-analysis/7IG7KVhmTolIzRB7ZbiuNN,247573,4
0.246,0.317,11,-11.416,1,0.0317,0.206,2.47e-05,0.108,0.209,177.657,audio_features,36VeewANqafekZy0DjC656,spotify:track:36VeewANqafekZy0DjC656,https://api.spotify.com/v1/tracks/36VeewANqafekZy0DjC656,https://api.spotify.com/v1/audio-analysis/36VeewANqafekZy0DjC656,356835,4
0.535,0.544,10,-6.071,1,0.035,0.0573,2.97e-05,0.297,0.417,153.556,audio_features,68jGLpiDK7ZZ13RR8AEm1o,spotify:track:68jGLpiDK7ZZ13RR8AEm1o,https://api.spotify.com/v1/tracks/68jGLpiDK7ZZ13RR8AEm1o,https://api.spotify.com/v1/audio-analysis/68jGLpiDK7ZZ13RR8AEm1o,145133,4
0.464,0.701,9,-5.943,1,0.0341,0.0691,0.00182,0.0766,0.407,73.97,audio_features,1G8jae4jD8mwkXdodqHsBM,spotify:track:1G8jae4jD8mwkXdodqHsBM,https://api.spotify.com/v1/tracks/1G8jae4jD8mwkXdodqHsBM,https://api.spotify.com/v1/audio-analysis/1G8jae4jD8mwkXdodqHsBM,270000,4
0.449,0.588,3,-8.182,1,0.0296,0.369,0.825,0.162,0.467,112.93,audio_features,0zyzC5eMc0QWxPBB9Z6QCB,spotify:track:0zyzC5eMc0QWxPBB9Z6QCB,https://api.spotify.com/v1/tracks/0zyzC5eMc0QWxPBB9Z6QCB,https://api.spotify.com/v1/audio-analysis/0zyzC5eMc0QWxPBB9Z6QCB,231507,3
0.614,0.448,4,-9.686,1,0.0264,0.334,0.0121,0.0913,0.247,98.042,audio_features,4bdeyB6AVLFmkeUo8URE67,spotify:track:4bdeyB6AVLFmkeUo8URE67,https://api.spotify.com/v1/tracks/4bdeyB6AVLFmkeUo8URE67,https://api.spotify.com/v1/audio-analysis/4bdeyB6AVLFmkeUo8URE67,278063,4
0.359,0.515,2,-6.794,1,0.0362,0.174,0.000214,0.102,0.189,109.043,audio_features,1njVROLMK2Hgj8WJyWwAV1,spotify:track:1njVROLMK2Hgj8WJyWwAV1,https://api.spotify.com/v1/tracks/1njVROLMK2Hgj8WJyWwAV1,https://api.spotify.com/v1/audio-analysis/1njVROLMK2Hgj8WJyWwAV1,220020,4
0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,audio_features,7lPN2DXiMsVn7XUKtOW1CS,spotify:track:7lPN2DXiMsVn7XUKtOW1CS,https://api.spotify.com/v1/tracks/7lPN2DXiMsVn7XUKtOW1CS,https://api.spotify.com/v1/audio-analysis/7lPN2DXiMsVn7XUKtOW1CS,242014,4
0.563,0.636,2,-4.976,1,0.0459,0.325,0.0,0.328,0.285,94.97,audio_features,6fhqgtrrMU7JSHXjo5KOlC,spotify:track:6fhqgtrrMU7JSHXjo5KOlC,https://api.spotify.com/v1/tracks/6fhqgtrrMU7JSHXjo5KOlC,https://api.spotify.com/v1/audio-analysis/6fhqgtrrMU7JSHXjo5KOlC,244054,4
0.698,0.457,7,-9.001,1,0.0307,0.581,0.263,0.114,0.308,114.0,audio_features,11wR9PrHL8cW9fdQOjX15L,spotify:track:11wR9PrHL8cW9fdQOjX15L,https://api.spotify.com/v1/tracks/11wR9PrHL8cW9fdQOjX15L,https://api.spotify.com/v1/audio-analysis/11wR9PrHL8cW9fdQOjX15L,267880,4
0.375,0.461,9,-6.202,1,0.0279,0.627,0.0,0.386,0.233,75.217,audio_features,4PV0uE5pZSh44E3NqNNDEH,spotify:track:4PV0uE5pZSh44E3NqNNDEH,https://api.spotify.com/v1/tracks/4PV0uE5pZSh44E3NqNNDEH,https://api.spotify.com/v1/audio-analysis/4PV0uE5pZSh44E3NqNNDEH,223270,4
0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,audio_features,0tMSssfxAL2oV8Vri0mFHE,spotify:track:0tMSssfxAL2oV8Vri0mFHE,https://api.spotify.com/v1/tracks/0tMSssfxAL2oV8Vri0mFHE,https://api.spotify.com/v1/audio-analysis/0tMSssfxAL2oV8Vri0mFHE,242652,3
0.455,0.386,7,-10.883,1,0.0675,0.623,0.0,0.102,0.418,134.093,audio_features,48yUhAZGJb5WGSclZK1RAF,spotify:track:48yUhAZGJb5WGSclZK1RAF,https://api.spotify.com/v1/tracks/48yUhAZGJb5WGSclZK1RAF,https://api.spotify.com/v1/audio-analysis/48yUhAZGJb5WGSclZK1RAF,233466,4
0.627,0.494,4,-7.741,1,0.042,0.113,0.0,0.136,0.213,129.914,audio_features,179YXh5spiRaUDJihittPG,spotify:track:179YXh5spiRaUDJihittPG,https://api.spotify.com/v1/tracks/179YXh5spiRaUDJihittPG,https://api.spotify.com/v1/audio-analysis/179YXh5spiRaUDJihittPG,182360,4
0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,audio_features,0sY6ZUTh4yoctD8VIXz339,spotify:track:0sY6ZUTh4yoctD8VIXz339,https://api.spotify.com/v1/tracks/0sY6ZUTh4yoctD8VIXz339,https://api.spotify.com/v1/audio-analysis/0sY6ZUTh4yoctD8VIXz339,244000,4
0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,audio_features,0t7fVeEJxO2Xi4H2K5Svc9,spotify:track:0t7fVeEJxO2Xi4H2K5Svc9,https://api.spotify.com/v1/tracks/0t7fVeEJxO2Xi4H2K5Svc9,https://api.spotify.com/v1/audio-analysis/0t7fVeEJxO2Xi4H2K5Svc9,223079,4
0.784,0.193,1,-8.57,0,0.0879,0.759,0.0,0.226,0.481,131.956,audio_features,6nUAmaLDlEy1Kh2RkwUqty,spotify:track:6nUAmaLDlEy1Kh2RkwUqty,https://api.spotify.com/v1/tracks/6nUAmaLDlEy1Kh2RkwUqty,https://api.spotify.com/v1/audio-analysis/6nUAmaLDlEy1Kh2RkwUqty,175751,4
0.414,0.115,4,-21.522,0,0.0368,0.882,0.119,0.127,0.187,95.725,audio_features,4H12MhrikvAMbXMTctktoZ,spotify:track:4H12MhrikvAMbXMTctktoZ,https://api.spotify.com/v1/tracks/4H12MhrikvAMbXMTctktoZ,https://api.spotify.com/v1/audio-analysis/4H12MhrikvAMbXMTctktoZ,218960,4
0.306,0.647,0,-9.969,1,0.0316,0.0768,0.0,0.366,0.321,148.087,audio_features,4L2S9GbwEgwfSbHjTCvNQX,spotify:track:4L2S9GbwEgwfSbHjTCvNQX,https://api.spotify.com/v1/tracks/4L2S9GbwEgwfSbHjTCvNQX,https://api.spotify.com/v1/audio-analysis/4L2S9GbwEgwfSbHjTCvNQX,384467,3
0.407,0.772,9,-6.431,1,0.0511,0.00169,3.83e-06,0.117,0.41,74.966,audio_features,59TLT8jR5Bf2MXenzhEgDU,spotify:track:59TLT8jR5Bf2MXenzhEgDU,https://api.spotify.com/v1/tracks/59TLT8jR5Bf2MXenzhEgDU,https://api.spotify.com/v1/audio-analysis/59TLT8jR5Bf2MXenzhEgDU,248267,4
0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0853,0.359,113.176,audio_features,7yaCciuyB1IhgMvLBE8Wa4,spotify:track:7yaCciuyB1IhgMvLBE8Wa4,https://api.spotify.com/v1/tracks/7yaCciuyB1IhgMvLBE8Wa4,https://api.spotify.com/v1/audio-analysis/7yaCciuyB1IhgMvLBE8Wa4,230960,4
0.34,0.804,0,-8.355,1,0.0516,0.00331,0.0191,0.0727,0.854,131.5,audio_features,28c4nfBHdb3xviamRCEsIe,spotify:track:28c4nfBHdb3xviamRCEsIe,https://api.spotify.com/v1/tracks/28c4nfBHdb3xviamRCEsIe,https://api.spotify.com/v1/audio-analysis/28c4nfBHdb3xviamRCEsIe,259600,4
0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,audio_features,7wCmS9TTVUcIhRalDYFgPy,spotify:track:7wCmS9TTVUcIhRalDYFgPy,https://api.spotify.com/v1/tracks/7wCmS9TTVUcIhRalDYFgPy,https://api.spotify.com/v1/audio-analysis/7wCmS9TTVUcIhRalDYFgPy,234973,4
0.475,0.497,0,-11.748,1,0.0503,0.279,0.00151,0.326,0.0736,111.081,audio_features,0JZAGUbzkwWSnoInuWoBgd,spotify:track:0JZAGUbzkwWSnoInuWoBgd,https://api.spotify.com/v1/tracks/0JZAGUbzkwWSnoInuWoBgd,https://api.spotify.com/v1/audio-analysis/0JZAGUbzkwWSnoInuWoBgd,230973,4
0.506,0.712,6,-8.505,1,0.0323,0.881,0.493,0.088,0.191,117.573,audio_features,6U0tpgYDVwpckD2nGLO7IS,spotify:track:6U0tpgYDVwpckD2nGLO7IS,https://api.spotify.com/v1/tracks/6U0tpgYDVwpckD2nGLO7IS,https://api.spotify.com/v1/audio-analysis/6U0tpgYDVwpckD2nGLO7IS,230080,4
0.516,0.78,8,-4.004,0,0.0364,0.00136,0.000715,0.11,0.899,116.794,audio_features,1D3YGmST01Ba0WRiT7THPG,spotify:track:1D3YGmST01Ba0WRiT7THPG,https://api.spotify.com/v1/tracks/1D3YGmST01Ba0WRiT7THPG,https://api.spotify.com/v1/audio-analysis/1D3YGmST01Ba0WRiT7THPG,235587,4
0.831,0.783,7,-6.712,1,0.0334,0.00614,0.566,0.111,0.826,111.862,audio_features,2DHBKSKkNryLADlyeHf7qS,spotify:track:2DHBKSKkNryLADlyeHf7qS,https://api.spotify.com/v1/tracks/2DHBKSKkNryLADlyeHf7qS,https://api.spotify.com/v1/audio-analysis/2DHBKSKkNryLADlyeHf7qS,136973,4
0.511,0.166,0,-15.443,1,0.0308,0.464,0.233,0.0919,0.178,113.882,audio_features,4Cex5qepeRpLHU53oESRIx,spotify:track:4Cex5qepeRpLHU53oESRIx,https://api.spotify.com/v1/tracks/4Cex5qepeRpLHU53oESRIx,https://api.spotify.com/v1/audio-analysis/4Cex5qepeRpLHU53oESRIx,263107,4
0.349,0.45,0,-8.769,1,0.0284,0.855,5.17e-06,0.812,0.183,105.416,audio_features,1n9Y3lN3CjKYijhYhOpIVg,spotify:track:1n9Y3lN3CjKYijhYhOpIVg,https://api.spotify.com/v1/tracks/1n9Y3lN3CjKYijhYhOpIVg,https://api.spotify.com/v1/audio-analysis/1n9Y3lN3CjKYijhYhOpIVg,299867,3
0.516,0.523,0,-10.696,1,0.0429,0.253,0.0,0.0967,0.775,96.239,audio_features,1zRt6GwdqaRgFfABzz6xVc,spotify:track:1zRt6GwdqaRgFfABzz6xVc,https://api.spotify.com/v1/tracks/1zRt6GwdqaRgFfABzz6xVc,https://api.spotify.com/v1/audio-analysis/1zRt6GwdqaRgFfABzz6xVc,375040,4
0.472,0.755,3,-5.479,1,0.0283,0.00554,0.526,0.112,0.568,86.534,audio_features,0k2puHMjDeAUyWvoaU7LhQ,spotify:track:0k2puHMjDeAUyWvoaU7LhQ,https://api.spotify.com/v1/tracks/0k2puHMjDeAUyWvoaU7LhQ,https://api.spotify.com/v1/audio-analysis/0k2puHMjDeAUyWvoaU7LhQ,176552,4
0.556,0.187,5,-14.994,0,0.0391,0.979,3.33e-06,0.188,0.208,126.512,audio_features,3TD63z9qdrlG2uS7jFtsJy,spotify:track:3TD63z9qdrlG2uS7jFtsJy,https://api.spotify.com/v1/tracks/3TD63z9qdrlG2uS7jFtsJy,https://api.spotify.com/v1/audio-analysis/3TD63z9qdrlG2uS7jFtsJy,265313,4
0.309,0.36,7,-13.945,1,0.0386,0.125,0.0162,0.185,0.417,94.784,audio_features,6fekSLRxiyhZUjJ0q7fiQT,spotify:track:6fekSLRxiyhZUjJ0q7fiQT,https://api.spotify.com/v1/tracks/6fekSLRxiyhZUjJ0q7fiQT,https://api.spotify.com/v1/audio-analysis/6fekSLRxiyhZUjJ0q7fiQT,220733,4
0.35,0.241,2,-11.74,1,0.0308,0.844,0.000392,0.108,0.245,151.332,audio_features,4UZOq2XyfLk3Yl5ip4fwm7,spotify:track:4UZOq2XyfLk3Yl5ip4fwm7,https://api.spotify.com/v1/tracks/4UZOq2XyfLk3Yl5ip4fwm7,https://api.spotify.com/v1/audio-analysis/4UZOq2XyfLk3Yl5ip4fwm7,236451,4
0.395,0.373,0,-9.994,1,0.0613,0.777,0.00658,0.12,0.264,194.192,audio_features,7auhQqfbDNtYmOoLwPhGju,spotify:track:7auhQqfbDNtYmOoLwPhGju,https://api.spotify.com/v1/tracks/7auhQqfbDNtYmOoLwPhGju,https://api.spotify.com/v1/audio-analysis/7auhQqfbDNtYmOoLwPhGju,247757,3
0.668,0.291,0,-7.951,1,0.0265,0.282,0.0,0.13,0.283,111.003,audio_features,6KZZCXHoi2j9Ky3W08LDlX,spotify:track:6KZZCXHoi2j9Ky3W08LDlX,https://api.spotify.com/v1/tracks/6KZZCXHoi2j9Ky3W08LDlX,https://api.spotify.com/v1/audio-analysis/6KZZCXHoi2j9Ky3W08LDlX,204667,3
0.445,0.68,8,-11.338,1,0.0528,0.378,0.000209,0.102,0.75,163.664,audio_features,5Bh8l8evdBSIoaK6EP1bWI,spotify:track:5Bh8l8evdBSIoaK6EP1bWI,https://api.spotify.com/v1/tracks/5Bh8l8evdBSIoaK6EP1bWI,https://api.spotify.com/v1/audio-analysis/5Bh8l8evdBSIoaK6EP1bWI,195760,4
0.186,0.593,7,-8.679,1,0.0384,0.171,2.77e-06,0.117,0.325,181.336,audio_features,4cqjALTP6PEBzUDuAUWtBd,spotify:track:4cqjALTP6PEBzUDuAUWtBd,https://api.spotify.com/v1/tracks/4cqjALTP6PEBzUDuAUWtBd,https://api.spotify.com/v1/audio-analysis/4cqjALTP6PEBzUDuAUWtBd,266600,3
0.373,0.567,7,-10.835,1,0.032,0.0236,3.47e-06,0.0916,0.298,137.789,audio_features,0W7AbEauB7cP4pidLclApe,spotify:track:0W7AbEauB7cP4pidLclApe,https://api.spotify.com/v1/tracks/0W7AbEauB7cP4pidLclApe,https://api.spotify.com/v1/audio-analysis/0W7AbEauB7cP4pidLclApe,246267,4
0.528,0.904,2,-5.854,1,0.0343,0.000833,0.0,0.174,0.678,122.372,audio_features,5bVOX6eyHsML2sB4aMlZEi,spotify:track:5bVOX6eyHsML2sB4aMlZEi,https://api.spotify.com/v1/tracks/5bVOX6eyHsML2sB4aMlZEi,https://api.spotify.com/v1/audio-analysis/5bVOX6eyHsML2sB4aMlZEi,230040,4
0.482,0.528,10,-10.426,1,0.0272,0.000107,0.543,0.0839,0.0882,146.043,audio_features,0jmKzJmUEKNbC7eU8YfOiA,spotify:track:0jmKzJmUEKNbC7eU8YfOiA,https://api.spotify.com/v1/tracks/0jmKzJmUEKNbC7eU8YfOiA,https://api.spotify.com/v1/audio-analysis/0jmKzJmUEKNbC7eU8YfOiA,348773,4
0.729,0.626,2,-9.946,1,0.0299,0.052,0.241,0.665,0.666,123.242,audio_features,7fRAo80qMQjm6sr21gQTXp,spotify:track:7fRAo80qMQjm6sr21gQTXp,https://api.spotify.com/v1/tracks/7fRAo80qMQjm6sr21gQTXp,https://api.spotify.com/v1/audio-analysis/7fRAo80qMQjm6sr21gQTXp,240707,4
0.544,0.4,2,-12.504,1,0.0439,0.526,0.0378,0.0716,0.264,76.982,audio_features,1NV6sCADgcLSW7DG7zSWlq,spotify:track:1NV6sCADgcLSW7DG7zSWlq,https://api.spotify.com/v1/tracks/1NV6sCADgcLSW7DG7zSWlq,https://api.spotify.com/v1/audio-analysis/1NV6sCADgcLSW7DG7zSWlq,391400,4
0.539,0.826,7,-8.037,1,0.0276,0.00224,0.0451,0.0832,0.669,134.718,audio_features,5WmDRnuGYo31xrWNDcYaps,spotify:track:5WmDRnuGYo31xrWNDcYaps,https://api.spotify.com/v1/tracks/5WmDRnuGYo31xrWNDcYaps,https://api.spotify.com/v1/audio-analysis/5WmDRnuGYo31xrWNDcYaps,233400,4
0.519,0.666,1,-9.732,1,0.0645,0.101,0.346,0.118,0.274,146.467,audio_features,4iwChnVkJz2STSniIn3QMR,spotify:track:4iwChnVkJz2STSniIn3QMR,https://api.spotify.com/v1/tracks/4iwChnVkJz2STSniIn3QMR,https://api.spotify.com/v1/audio-analysis/4iwChnVkJz2STSniIn3QMR,141160,4
0.495,0.762,9,-6.289,1,0.0271,0.0442,0.24,0.308,0.405,93.581,audio_features,1C65EMS98C2cnJZA5DEEq8,spotify:track:1C65EMS98C2cnJZA5DEEq8,https://api.spotify.com/v1/tracks/1C65EMS98C2cnJZA5DEEq8,https://api.spotify.com/v1/audio-analysis/1C65EMS98C2cnJZA5DEEq8,281033,4
0.413,0.875,6,-7.48,0,0.031,5.13e-06,0.00058,0.209,0.575,131.951,audio_features,2SHTKB8YYlawTGIuJ2b2ok,spotify:track:2SHTKB8YYlawTGIuJ2b2ok,https://api.spotify.com/v1/tracks/2SHTKB8YYlawTGIuJ2b2ok,https://api.spotify.com/v1/audio-analysis/2SHTKB8YYlawTGIuJ2b2ok,168429,4
0.442,0.591,11,-9.595,0,0.0279,0.0707,0.391,0.133,0.419,89.607,audio_features,0sX4OzAtIubFc4s9y5KrB7,spotify:track:0sX4OzAtIubFc4s9y5KrB7,https://api.spotify.com/v1/tracks/0sX4OzAtIubFc4s9y5KrB7,https://api.spotify.com/v1/audio-analysis/0sX4OzAtIubFc4s9y5KrB7,228373,4
0.646,0.352,4,-8.688,1,0.0283,0.67,0.0275,0.0885,0.403,80.384,audio_features,4xWTAkfG8uz5JnPWGKhQyD,spotify:track:4xWTAkfG8uz5JnPWGKhQyD,https://api.spotify.com/v1/tracks/4xWTAkfG8uz5JnPWGKhQyD,https://api.spotify.com/v1/audio-analysis/4xWTAkfG8uz5JnPWGKhQyD,223714,4
0.629,0.58,7,-6.208,0,0.0278,0.357,0.000353,0.436,0.655,110.264,audio_features,7KX65PC1UZuImsUInThbav,spotify:track:7KX65PC1UZuImsUInThbav,https://api.spotify.com/v1/tracks/7KX65PC1UZuImsUInThbav,https://api.spotify.com/v1/audio-analysis/7KX65PC1UZuImsUInThbav,210300,4
0.799,0.39,8,-14.592,1,0.102,0.397,0.711,0.107,0.978,88.509,audio_features,3G9tyuUoBVNTDXY0icrUVf,spotify:track:3G9tyuUoBVNTDXY0icrUVf,https://api.spotify.com/v1/tracks/3G9tyuUoBVNTDXY0icrUVf,https://api.spotify.com/v1/audio-analysis/3G9tyuUoBVNTDXY0icrUVf,141055,4
0.591,0.453,4,-11.467,1,0.0369,0.728,0.0395,0.142,0.397,98.943,audio_features,03pRnmoWR9IVKkIR73iGIG,spotify:track:03pRnmoWR9IVKkIR73iGIG,https://api.spotify.com/v1/tracks/03pRnmoWR9IVKkIR73iGIG,https://api.spotify.com/v1/audio-analysis/03pRnmoWR9IVKkIR73iGIG,207107,4
0.606,0.915,10,-3.292,0,0.166,0.259,0.107,0.105,0.551,100.433,audio_features,6q0lIjDSuZDhrg9GC9yUQO,spotify:track:6q0lIjDSuZDhrg9GC9yUQO,https://api.spotify.com/v1/tracks/6q0lIjDSuZDhrg9GC9yUQO,https://api.spotify.com/v1/audio-analysis/6q0lIjDSuZDhrg9GC9yUQO,232547,4
0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,audio_features,6XUHsYE38CEbYunT983O9G,spotify:track:6XUHsYE38CEbYunT983O9G,https://api.spotify.com/v1/tracks/6XUHsYE38CEbYunT983O9G,https://api.spotify.com/v1/audio-analysis/6XUHsYE38CEbYunT983O9G,248173,4
0.575,0.545,0,-6.702,1,0.0333,0.598,0.0702,0.276,0.132,124.887,audio_features,4vnSKeEKVqIqJvL2m4a6x8,spotify:track:4vnSKeEKVqIqJvL2m4a6x8,https://api.spotify.com/v1/tracks/4vnSKeEKVqIqJvL2m4a6x8,https://api.spotify.com/v1/audio-analysis/4vnSKeEKVqIqJvL2m4a6x8,248880,4
0.553,0.599,8,-5.446,0,0.0458,0.443,7.79e-06,0.105,0.683,167.88,audio_features,0VPchEe2bplU2IrTZYMjw5,spotify:track:0VPchEe2bplU2IrTZYMjw5,https://api.spotify.com/v1/tracks/0VPchEe2bplU2IrTZYMjw5,https://api.spotify.com/v1/audio-analysis/0VPchEe2bplU2IrTZYMjw5,204787,4
0.542,0.691,5,-7.185,0,0.0282,0.0354,6.68e-05,0.119,0.406,109.932,audio_features,2252c74TQJ5nQwUuJZNNGt,spotify:track:2252c74TQJ5nQwUuJZNNGt,https://api.spotify.com/v1/tracks/2252c74TQJ5nQwUuJZNNGt,https://api.spotify.com/v1/audio-analysis/2252c74TQJ5nQwUuJZNNGt,206997,4
0.614,0.609,2,-10.108,1,0.0283,0.0831,1.64e-05,0.0989,0.539,134.957,audio_features,4KyAqos0AgJ4ISZpUCyvbj,spotify:track:4KyAqos0AgJ4ISZpUCyvbj,https://api.spotify.com/v1/tracks/4KyAqos0AgJ4ISZpUCyvbj,https://api.spotify.com/v1/audio-analysis/4KyAqos0AgJ4ISZpUCyvbj,286627,4
0.662,0.63,10,-10.558,1,0.0363,0.633,0.673,0.363,0.528,101.994,audio_features,7hCvge7SEzwW0Q4VjtnOQK,spotify:track:7hCvge7SEzwW0Q4VjtnOQK,https://api.spotify.com/v1/tracks/7hCvge7SEzwW0Q4VjtnOQK,https://api.spotify.com/v1/audio-analysis/7hCvge7SEzwW0Q4VjtnOQK,281253,4
0.546,0.424,9,-7.939,1,0.0315,0.519,0.0014,0.609,0.169,84.957,audio_features,4jsPhiQGlOnodfRRzqQrf7,spotify:track:4jsPhiQGlOnodfRRzqQrf7,https://api.spotify.com/v1/tracks/4jsPhiQGlOnodfRRzqQrf7,https://api.spotify.com/v1/audio-analysis/4jsPhiQGlOnodfRRzqQrf7,212476,4
0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,audio_features,6ADSaE87h8Y3lccZlBJdXH,spotify:track:6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/tracks/6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/audio-analysis/6ADSaE87h8Y3lccZlBJdXH,295516,4
0.217,0.304,7,-11.238,1,0.0387,0.00082,0.000163,0.0963,0.135,72.819,audio_features,5ZGaGCHi0YrSvsjj6QwETb,spotify:track:5ZGaGCHi0YrSvsjj6QwETb,https://api.spotify.com/v1/tracks/5ZGaGCHi0YrSvsjj6QwETb,https://api.spotify.com/v1/audio-analysis/5ZGaGCHi0YrSvsjj6QwETb,157983,4
0.768,0.744,8,-11.267,1,0.0338,0.0218,0.712,0.063,0.963,127.036,audio_features,5KRRcT67VNIZUygEbMoIC1,spotify:track:5KRRcT67VNIZUygEbMoIC1,https://api.spotify.com/v1/tracks/5KRRcT67VNIZUygEbMoIC1,https://api.spotify.com/v1/audio-analysis/5KRRcT67VNIZUygEbMoIC1,265893,4
0.516,0.87,2,-4.463,1,0.0284,0.000143,0.419,0.127,0.348,113.704,audio_features,6ICtYhjPU0GFkR1jZk5UrN,spotify:track:6ICtYhjPU0GFkR1jZk5UrN,https://api.spotify.com/v1/tracks/6ICtYhjPU0GFkR1jZk5UrN,https://api.spotify.com/v1/audio-analysis/6ICtYhjPU0GFkR1jZk5UrN,215998,4
