name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_artists,genres
51 elise,0.537,0.534,2.0,-9.018,1.0,0.031,0.334,0.0031,0.138,0.314,132.966,"['7bu3H8JO7d0UbMoVzbo70s', '4LEiUm1SRbFMgfqnQTwUbQ', '2xaAOVImG2O6lURwqperlD', '5dTYaRzOn4rXGBLH052EeQ', '3vbKDsSS70ZX9D2OcvbZmS', '4ptJIIR10UVlGjN0VntFaK', '4Cedjq5BQL3MhapRvDpFED', '2qc41rNTtdLK0tV3mJn2Pm', '5zzrJD2jXrE9dZ1AklRFcL', '4Z8W4fKeB5YxbusRsdQVPb']","['new wave', 'permanent wave', 'rock', 'uk post-punk', 'chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock', 'modern alternative rock', 'modern rock', 'stomp pop', 'welsh rock', 'acoustic pop', 'lilith', 'neo mellow', 'alternative rock', 'anti-folk', 'permanent wave', 'rock', 'slacker rock', 'bay area indie', 'chill dream pop', 'dreamo', 'oakland indie', 'alternative country', 'canadian indie', 'canadian singer-songwriter', 'chamber pop', 'ectofolk', 'folk', 'lilith', 'new americana', 'outlaw country', 'singer-songwriter', 'alternative country', 'new americana', 'roots rock', 'singer-songwriter', 'ectofolk', 'lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter', 'alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
50 things that make sounds,0.61,0.67,4.0,-6.547,1.0,0.0539,0.195,1.45e-05,0.112,0.462,107.018,"['3mIj9lX2MWuHmhNCA7LSCW', '5K4W6rqBFWDnAN6FQUkS6x', '23EA28263XvtIrXuySX6oI', '1anyVhU62p31KFi8MEzkbf', '4Z8W4fKeB5YxbusRsdQVPb', '4LLpKhyESsyAXpc4laK94U', '7aFTOGFDEqDtJUCziLVsVC', '2h93pZq0e7k5yf4dywlkpM', '69GGBxA162lTqCwzJG5jLp', '53KwLdlmrlCelAZMaLVZqU', '2YZyLoL8N0Wb9xBt1NhZWg', '0t3QQl52F463sxGXb1ckhB', '2FwJwEswyIUAljqgjNSHgP', '0Vw76uk7P8yVtTClWyOhac', '50JJSqHUf2RQ9xsHs0KMHg', '7wFDo161xYdeaiLz3KIHoM', '4yiQZ8tQPux8cPriYMWUFP', '4j56EQDQu5XnL7R3E9iFJT', '39vA9YljbnOApXKniLWBZv', '5e1BZulIiYWPRm8yogwUYH', '0oSGxfWSnnOXhD2fKuz2Gy', '5JMtXD9vPBIygW4cTcQ8x9', '3nuc29fYGlQbIrwh4yrNWd', '3YO2a6i2cfdFbgxk2HDfPe']","['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock', 'chicago rap', 'hip hop', 'rap', 'art pop', 'chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'trap', 'alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock', 'hip hop', 'pittsburgh rap', 'rap', 'alternative r&b', 'uk contemporary r&b', 'lgbtq+ hip hop', 'neo soul', 'pop', 'art pop', 'indie soul', 'indietronica', 'uk alternative pop', 'conscious hip hop', 'hip hop', 'rap', 'west coast rap', 'australian dance', 'dance pop', 'electropop', 'metropopolis', 'electropop', 'uk dance', 'vapor soul', 'uk pop', 'indie pop rap', 'alternative r&b', 'dance pop', 'pop', 'indietronica', 'modern alternative rock', 'modern rock', 'pov: indie', 'stomp and holler', 'art pop', 'chamber pop', 'etherpop', 'indie pop', 'indie rock', 'indietronica', 'shimmer pop', 'canadian indie', 'lilith', 'metropopolis', 'permanent wave', 'art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock', 'vapor soul', 'boston rock', 'indie folk', 'new americana', 'kent indie', 'modern alternative pop']"
49 it has begun,0.6765,0.6615,8.0,-7.805,0.0,0.0829,0.123,0.00043571,0.1305,0.498,105.113,"['1Xyo4u8uXC1ZmMpatF05PJ', '3e69LorE0YSsEaYY6x9XuG', '3fMbdgg4jU18AjLCKBhRSm', '4ypEjUTTCcPB0dgjQBQyf5', '20wkVLutqVOYrc0kxFs7rA', '4kdiOW48WHjXhcurtEoTHU', '6sqZoZxe9BQwk7Zxh6STfF', '09hVIj6vWgoCDtT03h8ZCa', '3R4ghTFr16VfqxYeDyERee', '2RhGXxsDpB0eB122Ce3WYB']","['canadian contemporary r&b', 'canadian pop', 'pop', 'r&b', 'soul', 'alternative hip hop', 'detroit hip hop', 'canadian contemporary r&b', 'christian hip hop', 'christian trap', 'alternative r&b', 'indie soul', 'psychedelic soul', 'conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'brooklyn indie', 'vapor soul', 'christian hip hop', 'christian trap']"
48 set yourself on fire,0.4395,0.777,6.5,-5.665,1.0,0.051449999999999996,0.01757,0.001655,0.11699999999999999,0.366,139.0525,"['2EO56JK4txid1Pss9GVbOL', '29noXXNLw1uvxcnd6PLMkS', '5BvJzeQpmsdsFp4HGUYUEx', '3WGpXCj9YhhfX11TToZcXP', '3yEqgEvatASNm30zZR3ZHl', '3WaJSfKnzc65VDgmj2zU8B', '3IunaFjvNKj98JW89JYv9u', '1rCIEwPp5OnXW0ornlSsRl', '39vA9YljbnOApXKniLWBZv', '3TNt4aUIxgfy9aoaft5Jj2']","['canadian indie', 'chamber pop', 'indie rock', 'indie rockism', 'baroque pop', 'chamber pop', 'garage rock', 'indie rock', 'indietronica', 'modern rock', 'australian pop', 'pop', 'viral pop', 'chicago indie', 'noise pop', 'alternative dance', 'alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock', 'indie pop', 'indietronica', 'modern dream pop', 'pov: indie', 'vapor soul', 'canadian indie', 'canadian rock', 'indie rock', 'indietronica', 'metropopolis', 'neo-synthpop', 'art pop', 'chamber pop', 'etherpop', 'indie pop', 'indie rock', 'indietronica', 'shimmer pop', 'alternative dance', 'alternative rock', 'art pop', 'dance-punk', 'garage rock', 'indie rock', 'modern rock', 'neo-synthpop', 'new rave']"
47 unwell,0.5774999999999999,0.6945,1.5,-6.8285,1.0,0.03055,0.0409,3.87e-05,0.14150000000000001,0.5595,110.01650000000001,"['3UpIbyXfGzmHG6TMH4dJEk', '716ZwtZBmwROBXcFmCzfdM', '7fu6ebyL3JGXJgo5zsOo4k', '2i533SnGbv716XOShCdYQU', '6zFYqv1mOsgBRQbae3JJ9e', '4M5nCE77Qaxayuhp3fVn4V', '7xWU2A2lw1xf4zTjKhkrGK', '0L8jXe7QeS9oYUoXbANmX4', '5cMVRrisBpDkXCVG48epED', '6dgwEwnK0YtDfS9XhRwBTG']","['ectofolk', 'lilith', 'new wave pop', 'permanent wave', 'singer-songwriter', 'hopebeat', 'indie poptimism', 'piano rock', 'pop rock', 'post-grunge', 'tucson indie', 'album rock', 'classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock', 'acoustic pop', 'chamber pop', 'indie folk', 'indie rock', 'stomp and holler', 'nyc indie rock', 'modern rock', 'piano rock', 'pov: indie', 'alternative country', 'chamber pop', 'indie pop', 'lilith', 'new americana', 'chamber pop', 'indie rock', 'indietronica', 'la indie', 'modern rock']"
46 it's been so long,0.5525,0.732,5.0,-5.8335,1.0,0.0402,0.0236,2.32e-06,0.0992,0.455,118.8765,"['5e1BZulIiYWPRm8yogwUYH', '7jefIIksOi1EazgRTfW2Pk', '0epOFNiUfyON9EYx7Tpr6V', '25IpNXDRxJS38E2rLJeCF3', '3JsMj0DEzyWc0VDlHuy9Bx', '42crL07E4WPfVovyUtMpvC', '1jNnM5dm7dzt16IocWCvJc', '67ea9eGLXYMsO2eYQRui3w', '7pW390CJdmhakvtcGZIqGP', '360IAlyVv4PCEVjgyMZrxK']","['canadian indie', 'lilith', 'metropopolis', 'permanent wave', 'album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock', 'alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock', 'vapor soul', 'album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock', 'symphonic rock', 'indie poptimism', 'modern alternative rock', 'shimmer pop', 'hopebeat', 'indie poptimism', 'indie rockism', 'philly indie', 'album rock', 'british invasion', 'classic rock', 'hard rock', 'rock', 'balearic', 'brooklyn indie', 'chillwave', 'shimmer pop', 'r&b', 'urban contemporary']"
45 electric music,0.639,0.5880000000000001,6.0,-7.7540000000000004,0.0,0.10389999999999999,0.176,3.315e-05,0.14150000000000001,0.4755,105.38499999999999,"['09hVIj6vWgoCDtT03h8ZCa', '5J7URjIP8aFmeSn2QwF9Au', '5cM1PvItlR21WUyBnsdMcn', '23zg3TcAtWQy7J6upgbUnj', '54oBi8aje0nWVrrCNJAmRF', '0xngxYYzk5L7EPBsNRQODt', '2TLYSzGyVYkxAgYSCqUnQj', '1jvBVqm4g5Jk8tEmKoYoes', '0uNEy4544VZq2KOl7BsLuo', '336vr2M3Va0FjyvB55lJEd']","['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'trap soul', 'contemporary jazz', 'indie jazz', 'indie soul', 'jazz', 'modern jazz piano', 'neo r&b', 'neo soul', 'atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary', 'contemporary r&b', 'canadian hip hop', 'uk alternative hip hop', 'underground hip hop', 'contemporary jazz', 'indie jazz', 'contemporary r&b', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary', 'indie soul', 'neo soul', 'soul']"
44 silly love songs,0.6775,0.6735,7.5,-6.500500000000001,1.0,0.035500000000000004,0.2025,0.0023555,0.2275,0.623,118.0245,"['5MmVJVhhYKQ86izuGHzJYA', '6zFYqv1mOsgBRQbae3JJ9e', '1y93PqDk1QVBjsR0w6Bt2n', '536BYVgOnRky0xjsPT96zl', '0bn8cJWYNORYFzNUxTb8n1', '3fMbdgg4jU18AjLCKBhRSm', '2eam0iDomRHGBypaDQLwWI', '3Y10boYzeuFCJ4Qgp53w6o', '2i9uaNzfUtuApAjEf1omV8', '2ycnb8Er79LoH2AsR5ldjh']","['electropop', 'album rock', 'classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock', 'indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'modern alternative pop', 'r&b', 'soul', 'indie pop', 'modern rock', 'pov: indie', 'dance pop', 'dance rock', 'brooklyn indie', 'electropop', 'indie poptimism', 'nyc pop', 'shimmer pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
43 tainted skies,0.669,0.536,5.5,-7.9975000000000005,1.0,0.0708,0.21000000000000002,0.00012242,0.1265,0.38,115.1155,"['5RTLRtXjbXI2lSXc6jxlAz', '5SyCTZ8X8YQCI0J1VRp4iC', '4MT97VeycuegSicrrphisJ', '4jCbgl5Dmt3uOh8WRQfpPs', '0WjtdWS6su0f3jrW9aqEHl', '47zB8HowGfion9FkA4xLYo', '2DzRMyWgjuMbYvt5BLbpCo', '76bAuLD5jMIT1YDJ84KB8l', '2AOt5htsbtyaHd5Eq3kl3j', '5VfqJBmXcf6ZqXoGij5qTE']","['alternative r&b', 'indie soul', 'alternative hip hop', 'north carolina hip hop', 'contemporary r&b', 'minneapolis sound', 'new jack swing', 'r&b', 'neo soul', 'alternative r&b', 'indie r&b', 'contemporary r&b', 'neo soul', 'r&b', 'urban contemporary', 'indie hip hop', 'indie r&b', 'new jersey rap', 'contemporary r&b', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']"
42 time and time again,0.701,0.683,7.0,-6.794,0.0,0.0542,0.291,6.83e-05,0.217,0.577,125.104,"['3YO2a6i2cfdFbgxk2HDfPe', '4tZwfgrHOc3mvqYlEYSvVi', '4iMO20EPodreIaEl8qW66y', '4NfVXEoTZVX7rpJSZEVGLg', '536osqBGKzeozje8BfcGsa', '0qnHkweUJ9UZRCiviX9LnW', '67hb7towEyKvt5Z8Bx306c', '4qwGe91Bz9K2T8jXTZ815W', '6bxYUbMVzrPTOmzwey8Hgh', '0vnJ2wR879kbb5MuzblVOb']","['kent indie', 'modern alternative pop', 'electro', 'filter house', 'rock', 'bedroom pop', 'oakland indie', 'pov: indie', 'modern hard rock', 'palm desert scene', 'retro soul', 'australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop', 'dance pop', 'r&b', 'urban contemporary', 'chamber psych', 'english indie rock', 'liverpool indie']"
41 no future,0.6205,0.668,6.0,-6.471,0.5,0.04165,0.1325,0.02513,0.1545,0.40800000000000003,117.9885,"['5INjqkS1o8h1imAzPqGZBb', '1HOeqtP7tHkKNJNLzQ2tnr', '4kwxTgCKMipBKhSnEstNKj', '1Z2KInfSmPOzAIYyiaXeti', '3VAxb3UskTNiHAKh4UeOEv', '7pidPnHnMa0lzlF0rElbMW', '3a9qv6NLHnsVxJUtKOMHvD', '6FQqZYVfTNQ1pCqfkwVFEa', '3zIJJVhqINXeuLWMbZdlbY', '3pTE9iaJTkWns3mxpNQlJV']","['australian psych', 'modern rock', 'neo-psychedelic', 'rock', 'british indie rock', 'experimental pop', 'modern rock', 'new rave', 'shimmer pop', 'alternative dance', 'alternative rock', 'art pop', 'baltimore indie', 'chillwave', 'dance-punk', 'dream pop', 'experimental pop', 'freak folk', 'indie rock', 'neo-synthpop', 'noise pop', 'chamber pop', 'chillwave', 'dream pop', 'experimental pop', 'idaho indie', 'indie rock', 'indietronica', 'shimmer pop', 'stomp and holler', 'indie poptimism', 'shimmer pop', 'stomp and holler', 'complextro', 'glitch', 'glitch hop', 'indietronica', 'alternative dance', 'garage rock', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'neo-synthpop', 'oxford indie', 'shimmer pop', 'shimmer pop', 'stomp and whittle', 'british indie rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'shimmer pop']"
40 cut the rope,0.538,0.566,7.0,-9.64,0.0,0.0296,0.478,0.0654,0.11,0.405,129.012,"['2iul6etLF5hjjpxo43rzz7', '5G49Sq5mMzAkGL4ZP6eVPY', '3XHO7cRUPCLOr6jwp8vsx5', '0dEvJpkqhrcn64d3oI8v79', '1o2NpYGqHiCq7FoiYdyd1x', '6kACVPfCOnqzgfEF5ryl0x', '4Cedjq5BQL3MhapRvDpFED', '08GQAI4eElDnROBrJRGE0X', '3UpIbyXfGzmHG6TMH4dJEk', '0YrtvWJMgSdVrk3SfNjTbx']","['alternative country', 'new americana', 'chamber pop', 'indie folk', 'new americana', 'stomp and holler', 'uk americana', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock', 'shimmer pop', 'canadian pop', 'canadian rock', 'pop rock', 'post-grunge', 'alt z', 'pop', 'talent show', 'arkansas country', 'outlaw country', 'rock', 'alternative country', 'canadian indie', 'canadian singer-songwriter', 'chamber pop', 'ectofolk', 'folk', 'lilith', 'new americana', 'outlaw country', 'singer-songwriter', 'album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock', 'ectofolk', 'lilith', 'new wave pop', 'permanent wave', 'singer-songwriter', 'alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'seattle indie', 'washington indie']"
39 where are our leaders,0.6355,0.3935,5.0,-10.5875,0.0,0.04055,0.7045,0.216,0.1205,0.231,123.2505,"['1HY2Jd0NmPuamShAr6KMms', '6cadOIa5DTh6a5mGo5r4bh', '7A0awCXkE1FtSU8B0qwOJQ', '3tSvlEzeDnVbQJBTkIA6nO', '6b5YOgXIliAozdo49vUCJQ', '2LZDXcxJWgsJfKXZv9a5eG', '6f5yObGSpFj9eJL55GBzrb', '6UUrUCIZtQeOf8tC0WuzRy', '5bI3PXRTEkHrKSdQI5J9Tz', '4Z8W4fKeB5YxbusRsdQVPb']","['art pop', 'dance pop', 'pop', 'soundtrack', 'electronica', 'future garage', 'indie soul', 'indietronica', 'electronica', 'hamburg electronic', 'organic electronic', 'pop ambient', 'british soul', 'downtempo', 'electropop', 'shiver pop', 'vapor soul', 'chamber pop', 'compositional ambient', 'dream pop', 'ethereal wave', 'icelandic rock', 'indie rock', 'melancholia', 'nordic post-rock', 'post-rock', 'polish electronica', 'alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
38 through the static,0.5845,0.569,6.0,-8.11,0.5,0.054099999999999995,0.20400000000000001,0.03392,0.124,0.40549999999999997,108.929,"['2RP4pPHTXlQpDnO9LvR7Yt', '4frXpPxQQZwbCu3eTGnZEw', '6PEMFpe3PTOksdV4ZXUpbE', '2rkxM3pdssb12wllaVcYSC', '6XBALO0bYYm8H5f6Kqx3bb', '6qgnBH6iDM91ipVXv28OMu', '0yLmsf6RBPYqm6hvFJCPg6', '2ZvrvbQNrHKwjT7qfGFFUW', '5uNCGgWH5Id1cW8kh9Sc67', '2Mu5NfyYm8n5iTomuKAEHl']","['alternative r&b', 'british soul', 'indie soul', 'neo soul', 'pop soul', 'soul', 'afrofuturism', 'indie soul', 'alternative r&b', 'indie soul', 'experimental r&b', 'alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop', 'indie jazz', 'indie soul', 'neo r&b', 'wonky', 'contemporary post-bop', 'instrumental funk', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'indie jazz', 'indie soul', 'neo r&b', 'alternative r&b', 'conscious hip hop', 'hip hop', 'neo soul', 'new jersey rap', 'r&b']"
37 taking the cure,0.4825,0.7344999999999999,6.0,-4.76,0.5,0.0397,0.09155,0.002065,0.1235,0.3325,122.61850000000001,"['4L1danWWAgSc0b7nBgY9CB', '4j56EQDQu5XnL7R3E9iFJT', '1tqZaCwM57UFKjWoYwMLrw', '3HJIB8sYPyxrFGuwvKXSLR', '0XSqX2PB3C5dTMv7SZaxSm', '1WvvwcQx0tj6NdDhZZ2zZz', '3DFoVPonoAAt4EZ1FEI8ue', '2cevwbv7ISD92VMNLYLHZA', '53qqj1ih4yfPRgUYtEJjVR', '4Z8W4fKeB5YxbusRsdQVPb']","['alternative pop', 'boston rock', 'lilith', 'permanent wave', 'indietronica', 'modern alternative rock', 'modern rock', 'pov: indie', 'stomp and holler', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop', 'alternative dance', 'alternative rock', 'brooklyn indie', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'canadian indie', 'indie rock', 'indietronica', 'noise pop', 'quebec indie', 'alternative dance', 'art pop', 'baltimore indie', 'chamber pop', 'indie rock', 'indietronica', 'neo-synthpop', 'shimmer pop', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'shimmer pop', 'chamber pop', 'funktronica', 'indie pop', 'indie rock', 'la indie', 'lilith', 'etherpop', 'alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
36 flesh and blood,0.6890000000000001,0.652,1.5,-6.532,1.0,0.1635,0.12245,0.0,0.2765,0.53,116.524,"['5oFkj1qSlyBUmV5d6Edgtq', '6aaMZ3fcfLv4tEbmY7bjRM', '7lsnwlX6puQ7lcpSEpJbZE', '27w1NoOLMX7tJMYqcetPyG', '01QTIT5P1pFP3QnnFSdsJf', '2auiVi8sUZo17dLy1HwrTU', '3oHjuEyaFp7MddhOXddXbx', '5ro9DH23SS1J5XvowRWKuK', '3QTDHixorJelOLxoxcjqGx', '3A5tHz1SfngyOZM2gItYKu']","['underground hip hop', 'hip hop', 'rap', 'tennessee hip hop', 'underground hip hop', 'alternative r&b', 'escape room', 'canadian hip hop', 'chicago rap', 'conscious hip hop', 'underground hip hop', 'chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop', 'afrofuturism', 'alternative r&b', 'r&b', 'urban contemporary', 'deep underground hip hop', 'soul flow', 'underground hip hop', 'vapor twitch', 'alternative r&b', 'la pop', 'alternative hip hop', 'drumless hip hop', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']"
35 someone you need,0.61,0.7695000000000001,5.0,-7.0425,1.0,0.0585,0.195,0.00242,0.14150000000000001,0.472,111.848,"['3mIj9lX2MWuHmhNCA7LSCW', '7bupzBUhDSqBIAkoianGjC', '1qpR5mURxk3d8f6mww6uKT', '53KwLdlmrlCelAZMaLVZqU', '4zKYrXs8iN4AeHmO8ZxNqp', '6LEeAFiJF8OuPx747e1wxR', '6nB0iY1cjSY1KyhYyuIIKH', '0YhUSm86okLWldQVwJkLlP', '0B2SlMW40Hs9mijOi1cDyf', '1TTfuOdEtj8lin2zR4OWmP']","['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock', 'indie soul', 'electropop', 'indie poptimism', 'shimmer pop', 'art pop', 'indie soul', 'indietronica', 'uk alternative pop', 'metropopolis', 'alternative r&b', 'art pop', 'escape room', 'indie soul', 'indietronica', 'metropopolis', 'afrofuturism', 'alternative r&b', 'art pop', 'escape room', 'experimental r&b', 'trip hop', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie', 'chillwave', 'indietronica', 'shimmer pop', 'baltimore indie']"
34 bottom of the ocean,0.6455,0.6565000000000001,6.5,-7.656499999999999,1.0,0.0445,0.09834999999999999,0.0055985,0.126,0.3435,119.5285,"['2oqwwcM17wrP9hBD25zKSR', '5zS8r5hRRk1jzD41yYS1NO', '2Q0MyH5YMI5HPQjFjlq5g3', '6T5tfhQCknKG4UnH90qGnz', '0epOFNiUfyON9EYx7Tpr6V', '3VjZEaHXvNbCmV5jc0VfZR', '3YO2a6i2cfdFbgxk2HDfPe', '3IunaFjvNKj98JW89JYv9u', '2Tz1DTzVJ5Gyh8ZwVr6ekU', '4Z8W4fKeB5YxbusRsdQVPb']","['modern alternative rock', 'modern rock', 'nyc pop', 'chillwave', 'indietronica', 'wonky', 'australian electropop', 'downtempo', 'indietronica', 'dance pop', 'pop', 'alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock', 'indie poptimism', 'kent indie', 'modern alternative pop', 'indie pop', 'indietronica', 'modern dream pop', 'pov: indie', 'vapor soul', 'indie rock', 'indietronica', 'alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
33 looking for something,0.548,0.686,7.0,-5.756,1.0,0.0456,0.0255,1.17e-06,0.117,0.321,113.966,"['4j56EQDQu5XnL7R3E9iFJT', '7Ln80lUS6He07XvHI8qqHH', '4LEiUm1SRbFMgfqnQTwUbQ', '7fSnislKgW9Mz0YIqWQmGt', '1ifC4znYCvmMSJ0rght5JS', '7n2wHs1TKAczGzO7Dd2rGr', '7FDlvgcodNfC0IBdWevl4u', '6Xb4ezwoAQC4516kI89nWz', '5dTYaRzOn4rXGBLH052EeQ', '42aeGx2I3uXINpGqC8L0LD']","['indietronica', 'modern alternative rock', 'modern rock', 'pov: indie', 'stomp and holler', 'garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie', 'chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock', 'brooklyn indie', 'chamber pop', 'indie anthem-folk', 'indie folk', 'modern indie folk', 'vapor soul', 'canadian pop', 'pop', 'viral pop', 'chamber pop', 'indie anthem-folk', 'indie folk', 'irish singer-songwriter', 'stomp and holler', 'etherpop', 'metropopolis', 'acoustic pop', 'lilith', 'neo mellow', 'neon pop punk', 'piano rock', 'pop punk']"
32 growing up,0.608,0.669,3.0,-6.709,1.0,0.0319,0.0492,3e-05,0.0971,0.696,105.011,"['6Xb4ezwoAQC4516kI89nWz', '0YhUSm86okLWldQVwJkLlP', '2txHhyCwHjUEpJjWrEyqyX', '0K1q0nXQ8is36PzOKAMbNe', '6zFYqv1mOsgBRQbae3JJ9e', '0oeUpvxWsC8bWS6SnpU8b9', '4mO4aGO6u29UyR6XLZR9XW', '0AhjcWvgOYE0lPpuTMh1i9', '0fYPQBOx0vsRMmjUba9HgF', '2AsusXITU8P25dlRNhcAbG']","['etherpop', 'metropopolis', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie', 'chill pop', 'alternative rock', 'austindie', 'indie rock', 'modern rock', 'album rock', 'classic rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock', 'auckland indie', 'indietronica', 'kiwi rock', 'metropopolis', 'shimmer pop', 'canadian indie', 'canadian indie rock', 'chamber pop', 'indie rock', 'modern power pop', 'vancouver indie', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'australian pop']"
31 turning pages,0.602,0.648,5.0,-7.3,1.0,0.0469,0.0314,0.00118,0.116,0.471,118.221,"['1J9Z9bhqkgyqseEi85cbyx', '360IAlyVv4PCEVjgyMZrxK', '4grFkvUAEj8IWdGDEJ2F4b', '7w29UYBi0qsHi5RTcv3lmA', '41JNAYVuPs7zwJbQBQ6tec', '06HL4z0CvFAxyc27GXpf02', '762310PdDnwsDxAQxzQkfX', '6hfwwpXqZPRC9CsKI7qtv1', '6bJUzb3mLEYCkTAp7eNJgO', '0C0XlULifJtAgn6ZNCW2eu']","['alternative rock', 'r&b', 'urban contemporary', 'alternative rock', 'art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop', 'vapor soul', 'pop', 'dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock', 'synthpop', 'etherpop', 'freestyle', 'new romantic', 'synthpop', 'alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']"
30 on my mind,0.5985,0.657,5.5,-6.2425,1.0,0.04725,0.0434,1.0745000000000001e-05,0.2495,0.5680000000000001,107.4965,"['44XhQBXnAIhby5VC4GRo81', '4tKUoNubW02udXOh7SLtXV', '25lIYhqIj0R1AnnmqsTrtO', '2ouzyT8IrnPQyKjUw3BXJV', '0y0UzT7xPdd9niCbsODXES', '2NdeV5rLm47xAvogXrYhJX', '2FwJwEswyIUAljqgjNSHgP', '5JMtXD9vPBIygW4cTcQ8x9', '3ViZST9PgFoieuOHY2GZMp', '7mJOpa0R9YYi7vTqMCBeJb']","['danish electropop', 'australian indie', 'shimmer pop', 'dutch indie', 'dutch indie rock', 'nu disco', 'nashville indie', 'dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary', 'electropop', 'uk dance', 'vapor soul', 'vapor soul', 'brooklyn indie', 'shimmer pop', 'neo r&b']"
29 street radio,0.567,0.6465000000000001,5.5,-7.795,0.0,0.1885,0.1745,2.2499999999999998e-05,0.184,0.5285,93.9815,"['2GHclqNVjqGuiE5mA7BEoc', '7GJbWH8vhhuW22707B8HsW', '7GN9PivdemQRKjDt4z5Zv8', '6If57j6e3TXXk0HiLcIZca', '60R4M19QBXvs0gO4IL6CpS', '6NL31G53xThQXkFs7lDpL5', '360IAlyVv4PCEVjgyMZrxK', '4LLpKhyESsyAXpc4laK94U', '3NBHNlkwYabSLvnisILPSI', '5SyCTZ8X8YQCI0J1VRp4iC']","['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hardcore hip hop', 'hip hop', 'political hip hop', 'nyc pop', 'alternative r&b', 'lgbtq+ hip hop', 'hip pop', 'r&b', 'trap queen', 'urban contemporary', 'neo r&b', 'neo soul', 'north carolina hip hop', 'alternative r&b', 'north carolina hip hop', 'trap queen', 'r&b', 'urban contemporary', 'hip hop', 'pittsburgh rap', 'rap', 'anthem emo', 'easycore', 'pop punk', 'socal pop punk', 'alternative hip hop', 'north carolina hip hop']"
